User_ID,User_Name,Join_Date,Last_Login,Monthly_Price,Watch_Hours,Favorite_Genre,Active_Devices,Profile_Count,Parental_Controls,Total_Movies_Watched,Total_Series_Watched,Country,Payment_Method,Language_Preference,Recommended_Content_Count,Average_Rating_Given,Has_Downloaded_Content,Membership_Status,Loyalty_Points,First_Device_Used,Age_Group,Primary_Watch_Time
4396,Jesse,01-02-2023,17-12-2024,15.99,120,Drama,2,3,NO,781,97,Canada,Credit Card,English,46,3.3,YES,Paused,473,Smart TV,18-24,Evening
4865,Charles,20-12-2023,28-11-2024,7.99,439,Sci-Fi,1,5,YES,434,104,France,PayPal,Hindi,36,4.5,YES,Active,4883,Smartphone,55+,Morning
2497,Diana,28-07-2023,30-11-2024,7.99,223,Documentary,1,4,NO,824,125,UK,Credit Card,Hindi,56,4.5,YES,Paused,99,Smart TV,18-24,Evening
4945,Alexander,05-04-2024,22-11-2024,11.99,485,Romance,1,1,YES,230,21,Canada,PayPal,Spanish,83,4.1,NO,Active,2284,Smartphone,45-54,Afternoon
5227,Eugene,15-02-2024,12-06-2024,7.99,474,Drama,3,6,YES,358,147,USA,Cryptocurrency,Hindi,44,3.9,YES,Active,3505,Tablet,25-34,Morning
2150,Danielle,04-12-2024,12-09-2024,11.99,259,Horror,2,1,NO,380,9,USA,Cryptocurrency,Mandarin,49,3.2,NO,Paused,412,Smartphone,55+,Evening
7145,Abigail,28-10-2024,22-11-2024,7.99,53,Drama,2,1,NO,647,165,USA,PayPal,Spanish,88,4,NO,Cancelled,4867,Tablet,45-54,Late Night
2040,Hayden,10-11-2024,30-11-2024,7.99,221,Horror,1,3,YES,518,157,Australia,Cryptocurrency,English,4,3.7,YES,Cancelled,2560,Laptop,18-24,Late Night
4191,Barbara,19-04-2023,12-03-2024,7.99,46,Horror,2,4,NO,33,120,Germany,Cryptocurrency,Hindi,77,3.9,YES,Cancelled,4269,Tablet,35-44,Evening
4336,Jennifer,08-02-2023,12-11-2024,15.99,253,Documentary,4,2,NO,660,151,UK,Cryptocurrency,Hindi,43,3.4,YES,Cancelled,1317,Smartphone,18-24,Late Night
5438,Lindsey,10-06-2023,30-11-2024,11.99,478,Drama,1,6,YES,517,200,France,Debit Card,Hindi,41,4.8,NO,Expired,2936,Smart TV,45-54,Late Night
9857,April,26-09-2023,12-02-2024,7.99,145,Action,2,5,NO,882,23,Germany,Cryptocurrency,French,79,5,YES,Active,905,Smart TV,45-54,Morning
4767,Charles,19-12-2023,24-11-2024,15.99,366,Documentary,1,3,YES,349,50,Australia,Cryptocurrency,French,21,5,YES,Cancelled,4513,Smartphone,25-34,Late Night
9374,John,17-12-2024,12-01-2024,15.99,301,Action,4,6,NO,619,172,USA,Debit Card,English,37,4.2,YES,Paused,1153,Tablet,45-54,Evening
3918,Jennifer,17-10-2023,28-11-2024,7.99,26,Action,4,5,NO,416,146,UK,Debit Card,Mandarin,41,3.5,YES,Paused,1506,Smart TV,35-44,Evening
9866,Matthew,07-12-2024,17-12-2024,11.99,208,Drama,1,1,NO,466,174,USA,Credit Card,English,51,4,YES,Expired,3817,Smartphone,35-44,Evening
6389,Brittney,23-12-2022,18-12-2024,11.99,109,Documentary,2,3,NO,701,4,Canada,PayPal,Hindi,64,3.5,NO,Cancelled,4662,Laptop,35-44,Afternoon
8733,Steven,06-06-2024,16-12-2024,15.99,451,Horror,4,4,YES,742,140,Australia,Debit Card,English,37,4.1,YES,Active,3708,Smart TV,35-44,Afternoon
8105,Mary,23-09-2023,26-11-2024,15.99,33,Drama,4,5,YES,228,42,India,Credit Card,Hindi,21,4,YES,Active,1256,Smartphone,35-44,Late Night
3443,Kevin,03-01-2024,12-05-2024,15.99,467,Documentary,4,2,NO,18,34,Australia,Cryptocurrency,French,100,4.1,YES,Active,1792,Smartphone,18-24,Afternoon
2664,Charles,15-10-2023,27-11-2024,7.99,123,Comedy,2,3,YES,826,79,Germany,Credit Card,German,34,3.5,NO,Cancelled,402,Desktop,18-24,Evening
1782,Carla,05-01-2023,29-11-2024,15.99,139,Romance,1,4,YES,357,44,India,Debit Card,Spanish,67,4.1,NO,Cancelled,1271,Desktop,45-54,Evening
1337,Shane,20-04-2023,16-12-2024,7.99,103,Romance,2,1,NO,474,2,Germany,PayPal,German,31,3.5,NO,Expired,4537,Smart TV,18-24,Afternoon
5901,Robert,04-06-2023,18-12-2024,7.99,207,Horror,5,5,YES,946,166,France,Cryptocurrency,Hindi,96,4.6,NO,Expired,4815,Tablet,55+,Evening
2731,Brooke,06-11-2024,13-12-2024,15.99,267,Romance,5,5,YES,890,187,UK,PayPal,French,98,3,YES,Expired,3510,Laptop,45-54,Morning
8307,Carmen,01-04-2024,12-06-2024,7.99,266,Horror,5,3,YES,583,131,Canada,Debit Card,Mandarin,0,4,NO,Expired,4789,Tablet,35-44,Morning
8019,Stefanie,19-02-2023,19-11-2024,11.99,240,Comedy,4,1,NO,304,25,Canada,PayPal,German,66,4.6,NO,Expired,863,Smart TV,18-24,Evening
4847,Melissa,12-01-2024,30-11-2024,15.99,315,Horror,1,6,NO,205,92,India,PayPal,English,67,3.5,NO,Expired,1584,Tablet,55+,Late Night
9822,Justin,23-06-2023,13-12-2024,7.99,276,Comedy,4,1,YES,348,13,India,Cryptocurrency,German,34,4.7,NO,Paused,3178,Smart TV,55+,Afternoon
9141,Jeffery,30-10-2023,25-11-2024,7.99,308,Drama,1,5,NO,107,87,Canada,Cryptocurrency,French,17,3.4,NO,Paused,4108,Desktop,18-24,Late Night
7539,Kara,09-01-2023,12-08-2024,7.99,297,Horror,1,6,YES,959,71,Germany,Cryptocurrency,French,82,3.3,YES,Expired,2562,Tablet,25-34,Afternoon
1390,Xavier,28-07-2024,29-11-2024,11.99,326,Horror,4,1,NO,439,88,France,Debit Card,English,3,3.3,YES,Active,3499,Smart TV,25-34,Afternoon
9505,Paul,26-06-2024,12-04-2024,15.99,352,Comedy,4,6,NO,757,13,France,Debit Card,Hindi,67,4.3,YES,Cancelled,3645,Tablet,35-44,Afternoon
6741,Jacob,28-10-2023,20-11-2024,7.99,180,Sci-Fi,5,2,YES,647,2,Canada,Cryptocurrency,French,9,3.5,NO,Cancelled,2989,Smartphone,55+,Afternoon
1790,Kelly,03-11-2024,12-01-2024,11.99,362,Sci-Fi,2,2,NO,535,200,Germany,Debit Card,Hindi,60,4.9,YES,Cancelled,55,Tablet,18-24,Late Night
6491,Anita,15-01-2023,28-11-2024,7.99,154,Action,5,4,YES,340,53,Germany,Credit Card,English,31,4.4,NO,Expired,1850,Desktop,55+,Late Night
3102,Carolyn,09-03-2024,27-11-2024,7.99,287,Drama,1,2,NO,670,147,USA,Debit Card,Hindi,42,4.3,YES,Active,4672,Smartphone,18-24,Evening
1300,Nicolas,27-06-2023,16-12-2024,11.99,303,Romance,3,6,YES,780,128,France,Debit Card,English,12,4.6,YES,Paused,2615,Desktop,35-44,Morning
5410,Hector,07-06-2023,12-01-2024,15.99,447,Horror,1,5,NO,615,132,Australia,Cryptocurrency,Mandarin,88,3.9,NO,Cancelled,4927,Laptop,45-54,Morning
2714,Jack,12-09-2024,28-11-2024,11.99,480,Sci-Fi,4,6,YES,277,25,Germany,Credit Card,French,41,4.8,NO,Active,3069,Tablet,35-44,Afternoon
4700,David,16-11-2024,12-04-2024,7.99,438,Action,4,4,YES,546,88,UK,Cryptocurrency,French,36,3.5,NO,Cancelled,1906,Laptop,55+,Afternoon
7589,Amanda,08-07-2023,12-02-2024,15.99,295,Horror,2,5,NO,514,102,Germany,PayPal,German,3,4.8,NO,Active,105,Smartphone,45-54,Afternoon
6866,Kim,18-05-2024,24-11-2024,11.99,479,Horror,1,3,YES,952,48,USA,Credit Card,English,54,4.6,YES,Cancelled,4,Desktop,55+,Evening
6960,Julian,11-12-2023,26-11-2024,15.99,214,Documentary,5,6,YES,780,16,France,PayPal,French,1,3.3,YES,Active,1651,Smart TV,55+,Evening
5808,Jasmine,22-03-2024,19-11-2024,15.99,69,Action,4,5,NO,976,105,USA,Cryptocurrency,Mandarin,50,4.7,YES,Active,1828,Tablet,45-54,Evening
5525,John,10-05-2023,12-06-2024,15.99,344,Action,5,2,NO,91,137,Germany,Cryptocurrency,German,37,3.4,YES,Expired,396,Smart TV,35-44,Late Night
1272,Christopher,17-07-2024,20-11-2024,15.99,163,Comedy,5,1,NO,683,108,UK,Cryptocurrency,Mandarin,10,4.2,NO,Paused,809,Smartphone,55+,Evening
8063,Joseph,27-06-2023,12-12-2024,7.99,217,Comedy,1,6,NO,53,153,Canada,PayPal,Spanish,2,3.1,YES,Paused,1431,Laptop,55+,Evening
1856,Jason,23-09-2023,12-11-2024,15.99,177,Horror,3,2,YES,246,182,Germany,Debit Card,Spanish,89,3.1,NO,Active,2394,Tablet,18-24,Afternoon
2830,Erica,05-03-2023,12-08-2024,11.99,304,Comedy,1,1,YES,389,137,India,Cryptocurrency,French,2,4.8,YES,Cancelled,4685,Desktop,55+,Morning
3287,Travis,20-12-2023,21-11-2024,15.99,90,Horror,3,2,NO,399,9,France,PayPal,Mandarin,73,4.4,YES,Paused,4332,Smartphone,55+,Afternoon
5679,Karen,31-10-2023,12-06-2024,15.99,108,Action,4,2,NO,694,199,UK,Cryptocurrency,Mandarin,81,5,NO,Expired,851,Laptop,45-54,Afternoon
6399,Michael,01-01-2023,12-05-2024,11.99,96,Documentary,3,2,NO,434,11,USA,Credit Card,French,80,4.6,NO,Cancelled,2261,Laptop,18-24,Afternoon
8753,Daniel,17-02-2024,30-11-2024,11.99,247,Action,2,3,NO,696,28,Germany,Debit Card,French,79,4.8,NO,Expired,1500,Smartphone,55+,Late Night
9267,Paul,05-07-2024,24-11-2024,15.99,245,Romance,3,5,YES,862,129,India,Debit Card,Mandarin,6,3.7,YES,Paused,2130,Tablet,25-34,Evening
9846,Megan,13-02-2023,13-12-2024,7.99,366,Drama,4,5,NO,631,56,France,PayPal,Spanish,35,4.1,NO,Cancelled,4308,Desktop,35-44,Late Night
2382,Todd,06-10-2024,12-09-2024,15.99,170,Sci-Fi,1,3,NO,144,142,India,Cryptocurrency,Hindi,81,4.7,YES,Active,421,Laptop,25-34,Afternoon
3593,Emma,16-09-2023,24-11-2024,7.99,447,Documentary,3,1,YES,466,198,India,Cryptocurrency,Hindi,3,4.5,NO,Expired,2163,Laptop,35-44,Late Night
4097,Amanda,17-04-2023,16-12-2024,7.99,369,Horror,3,1,NO,759,56,Australia,PayPal,Hindi,30,4,NO,Active,3354,Tablet,18-24,Late Night
2886,Mark,24-06-2023,26-11-2024,15.99,62,Comedy,5,1,NO,811,109,Germany,Cryptocurrency,German,14,3.1,NO,Expired,3702,Laptop,55+,Morning
3255,Dylan,01-06-2024,27-11-2024,7.99,294,Horror,1,3,YES,936,120,France,Debit Card,Spanish,49,3.2,YES,Active,3758,Tablet,35-44,Afternoon
6752,Garrett,24-04-2024,12-09-2024,11.99,10,Documentary,2,4,NO,146,95,Australia,Credit Card,Spanish,99,3.8,YES,Expired,3942,Tablet,35-44,Afternoon
7945,Jason,15-04-2023,29-11-2024,11.99,389,Horror,2,2,YES,631,85,Australia,Debit Card,Spanish,53,3.3,YES,Expired,2242,Desktop,55+,Afternoon
6658,Michael,04-01-2024,12-05-2024,7.99,55,Sci-Fi,5,6,NO,682,141,USA,Debit Card,Hindi,42,3.6,YES,Active,2561,Desktop,45-54,Late Night
5468,Jonathon,04-02-2024,20-11-2024,11.99,208,Romance,4,6,YES,135,9,USA,PayPal,Hindi,41,3,YES,Cancelled,2465,Tablet,35-44,Late Night
7451,Sarah,24-07-2024,12-09-2024,15.99,198,Sci-Fi,5,5,YES,255,183,Canada,Debit Card,French,92,4.9,NO,Cancelled,4435,Tablet,18-24,Morning
1253,Michael,07-09-2024,12-05-2024,11.99,280,Horror,1,1,YES,702,58,France,PayPal,French,13,3.2,NO,Cancelled,4116,Smartphone,45-54,Afternoon
6746,Caitlin,11-02-2024,28-11-2024,7.99,161,Comedy,2,5,NO,151,109,UK,Cryptocurrency,English,27,3.3,NO,Expired,944,Smart TV,35-44,Afternoon
8089,Samantha,06-08-2024,27-11-2024,7.99,439,Action,2,2,YES,421,138,India,Debit Card,Spanish,14,4.1,NO,Expired,4219,Smart TV,35-44,Morning
8045,Joseph,11-03-2023,12-02-2024,7.99,339,Romance,5,5,YES,354,129,France,Cryptocurrency,French,14,3.9,NO,Expired,4311,Desktop,45-54,Late Night
9417,Joshua,15-10-2024,28-11-2024,11.99,52,Action,4,4,NO,377,135,UK,Credit Card,Spanish,90,4.1,YES,Cancelled,1972,Smart TV,25-34,Evening
3217,Ashley,05-08-2024,16-12-2024,15.99,297,Comedy,5,3,NO,796,200,France,Cryptocurrency,French,36,3.1,YES,Active,2132,Smartphone,55+,Evening
4234,Michael,01-08-2023,19-11-2024,15.99,40,Documentary,5,1,YES,841,179,Australia,PayPal,German,59,3.5,YES,Expired,2370,Smart TV,55+,Afternoon
1118,Erin,02-07-2024,12-11-2024,15.99,379,Action,2,1,YES,885,110,UK,Debit Card,Spanish,43,4.2,YES,Cancelled,1312,Smart TV,55+,Evening
4027,Jason,13-04-2024,24-11-2024,15.99,82,Horror,2,3,NO,999,190,France,PayPal,Spanish,57,3.1,YES,Paused,4920,Tablet,35-44,Afternoon
8451,Grace,03-02-2023,23-11-2024,11.99,192,Action,3,3,NO,585,82,Germany,Cryptocurrency,Hindi,59,4.1,YES,Active,2897,Smart TV,45-54,Morning
6647,Jennifer,19-10-2024,29-11-2024,15.99,286,Drama,5,2,NO,617,89,Canada,PayPal,German,64,3.2,YES,Paused,1275,Smartphone,45-54,Afternoon
4002,Timothy,04-07-2024,12-11-2024,11.99,452,Horror,2,6,NO,196,132,France,Cryptocurrency,Spanish,84,3.7,YES,Expired,340,Tablet,18-24,Evening
6910,Ann,03-03-2023,27-11-2024,7.99,417,Horror,4,5,NO,792,187,France,Cryptocurrency,English,5,4.6,YES,Active,444,Smart TV,25-34,Afternoon
3164,Angela,22-09-2023,13-12-2024,15.99,371,Comedy,1,5,YES,466,176,Canada,Cryptocurrency,Hindi,73,4.9,NO,Active,292,Desktop,25-34,Morning
2400,Matthew,11-09-2023,12-12-2024,15.99,110,Horror,2,5,YES,684,32,UK,PayPal,French,68,4,NO,Active,53,Laptop,25-34,Late Night
5499,Rachel,24-06-2023,12-02-2024,15.99,274,Horror,2,1,YES,155,94,UK,Debit Card,German,96,3.5,NO,Expired,1638,Desktop,35-44,Evening
7221,Tammy,15-03-2024,25-11-2024,15.99,412,Sci-Fi,2,5,YES,450,147,Australia,Debit Card,Hindi,11,4.4,YES,Cancelled,3542,Tablet,25-34,Late Night
4556,Amy,02-10-2023,29-11-2024,11.99,341,Romance,4,1,YES,744,146,Australia,PayPal,English,75,4.4,NO,Active,4935,Smart TV,35-44,Morning
7175,Desiree,13-11-2024,15-12-2024,11.99,388,Romance,3,6,NO,51,27,Canada,Debit Card,German,66,3.2,YES,Paused,1216,Laptop,55+,Afternoon
7072,Erika,02-07-2023,19-11-2024,15.99,446,Sci-Fi,1,4,YES,897,19,Germany,PayPal,English,14,3.5,YES,Active,4409,Desktop,25-34,Late Night
4320,Laurie,01-01-2024,17-12-2024,15.99,223,Action,5,3,YES,499,124,Canada,PayPal,German,78,4.7,YES,Active,2853,Laptop,45-54,Morning
3558,Melvin,01-01-2024,16-12-2024,15.99,417,Sci-Fi,5,4,NO,179,29,Canada,Credit Card,Mandarin,84,4.5,NO,Paused,1252,Smart TV,35-44,Evening
8581,Jose,16-12-2023,20-11-2024,11.99,390,Romance,5,1,YES,889,145,USA,PayPal,Hindi,60,4.5,YES,Active,3027,Smart TV,55+,Late Night
5827,John,22-03-2023,12-02-2024,15.99,33,Comedy,4,2,NO,191,25,UK,Credit Card,German,44,4.5,YES,Active,1228,Laptop,45-54,Evening
6929,Cynthia,29-10-2024,12-05-2024,11.99,302,Action,5,5,YES,42,196,India,Credit Card,Hindi,74,4.6,NO,Expired,3616,Desktop,18-24,Evening
9179,Kurt,12-11-2024,27-11-2024,15.99,121,Horror,4,5,YES,53,77,Australia,PayPal,Hindi,54,3.1,YES,Active,3913,Laptop,35-44,Morning
7580,Mary,02-08-2023,21-11-2024,7.99,112,Horror,5,6,NO,535,43,UK,Cryptocurrency,English,89,3.1,YES,Active,775,Desktop,18-24,Evening
3858,David,30-06-2023,12-05-2024,15.99,375,Romance,3,6,NO,416,79,France,PayPal,Hindi,33,3.2,YES,Cancelled,2536,Desktop,55+,Evening
8627,Melissa,17-09-2024,12-01-2024,11.99,97,Comedy,3,2,NO,287,39,France,PayPal,English,9,4.9,NO,Expired,2331,Laptop,25-34,Evening
7552,Glenda,06-08-2024,12-04-2024,15.99,306,Documentary,4,5,NO,651,60,Germany,Cryptocurrency,Mandarin,86,3.1,NO,Cancelled,2953,Desktop,55+,Afternoon
6020,Melvin,25-07-2024,21-11-2024,11.99,136,Horror,5,2,YES,821,174,France,Credit Card,German,92,3.6,YES,Expired,868,Desktop,45-54,Afternoon
9408,Brandon,05-12-2023,26-11-2024,7.99,12,Comedy,2,3,YES,396,22,Australia,Cryptocurrency,Hindi,70,3.5,YES,Expired,4808,Tablet,45-54,Late Night
9990,Duane,25-01-2024,12-05-2024,15.99,379,Documentary,4,5,YES,726,103,Germany,PayPal,Mandarin,39,3.5,YES,Cancelled,4177,Desktop,18-24,Late Night
3687,Laurie,11-04-2023,18-12-2024,15.99,205,Horror,3,2,YES,420,24,France,Debit Card,Spanish,61,4.8,NO,Cancelled,564,Desktop,45-54,Afternoon
4540,Cody,09-07-2023,25-11-2024,15.99,335,Action,3,6,YES,75,177,UK,PayPal,Hindi,73,3.9,YES,Expired,1702,Desktop,18-24,Evening
8264,Valerie,25-05-2024,22-11-2024,15.99,449,Horror,5,6,NO,683,85,Germany,Debit Card,Mandarin,25,4.2,YES,Paused,249,Laptop,25-34,Afternoon
7448,Jennifer,04-10-2023,12-07-2024,7.99,453,Documentary,1,5,YES,487,128,India,Cryptocurrency,Mandarin,41,4.5,YES,Cancelled,30,Smartphone,18-24,Evening
1123,Tanya,25-10-2024,21-11-2024,7.99,252,Action,1,1,YES,968,197,India,Debit Card,Hindi,46,4,NO,Expired,3842,Tablet,18-24,Afternoon
4103,Daniel,30-10-2024,25-11-2024,11.99,379,Horror,2,1,YES,632,82,USA,Credit Card,Spanish,29,3.2,YES,Cancelled,1299,Desktop,25-34,Afternoon
2904,Troy,17-02-2024,12-01-2024,7.99,280,Romance,3,1,NO,188,103,Germany,Cryptocurrency,English,80,4.8,NO,Expired,2346,Smart TV,55+,Morning
5634,Emily,04-06-2024,24-11-2024,7.99,187,Horror,3,3,NO,987,166,Australia,PayPal,Spanish,24,4.7,NO,Expired,215,Desktop,55+,Evening
5360,Elizabeth,23-09-2023,12-02-2024,7.99,373,Action,2,1,YES,925,12,UK,PayPal,Hindi,22,4.2,YES,Paused,3062,Laptop,35-44,Morning
8571,Brian,28-05-2023,15-12-2024,15.99,482,Action,2,5,YES,838,159,Canada,Debit Card,French,39,4.8,NO,Paused,2978,Tablet,45-54,Morning
9439,Claire,15-11-2023,12-11-2024,11.99,360,Sci-Fi,3,4,NO,295,55,Canada,Credit Card,Mandarin,31,3.7,NO,Cancelled,1984,Tablet,25-34,Evening
8356,Samuel,16-01-2023,14-12-2024,15.99,463,Comedy,2,1,NO,844,98,UK,Cryptocurrency,English,15,3.6,YES,Expired,945,Smartphone,55+,Afternoon
2039,Caroline,01-02-2023,12-02-2024,15.99,13,Romance,3,5,NO,378,123,India,Credit Card,German,3,4.2,NO,Expired,4134,Desktop,25-34,Late Night
2613,Benjamin,02-07-2023,16-12-2024,7.99,129,Documentary,4,5,NO,439,10,UK,Credit Card,French,11,3.7,NO,Active,3741,Tablet,35-44,Morning
8226,Matthew,05-02-2024,23-11-2024,7.99,290,Drama,5,5,NO,84,52,Canada,Debit Card,Hindi,91,3.1,YES,Paused,1408,Desktop,45-54,Afternoon
1425,Yolanda,09-02-2024,25-11-2024,7.99,50,Action,2,3,YES,502,5,India,Debit Card,Hindi,96,4.4,YES,Active,1917,Tablet,55+,Afternoon
4479,Amber,11-06-2024,12-06-2024,15.99,241,Romance,3,2,YES,549,158,India,Debit Card,Mandarin,96,3.1,YES,Cancelled,1986,Smartphone,25-34,Morning
3393,William,26-01-2024,28-11-2024,7.99,383,Horror,3,2,YES,699,174,France,Credit Card,French,13,3.8,YES,Cancelled,3254,Smartphone,18-24,Afternoon
8528,Dawn,16-11-2024,29-11-2024,7.99,384,Sci-Fi,5,1,NO,423,110,France,Credit Card,Mandarin,61,4.7,YES,Expired,3648,Smartphone,45-54,Morning
9372,Matthew,17-02-2023,12-04-2024,7.99,302,Horror,1,1,YES,964,165,France,Cryptocurrency,English,47,4.4,NO,Expired,3552,Smart TV,55+,Evening
5469,Jose,19-02-2024,12-05-2024,15.99,24,Sci-Fi,2,1,NO,742,150,USA,Credit Card,French,57,3,NO,Cancelled,150,Smart TV,18-24,Morning
2603,Peter,18-05-2024,20-11-2024,11.99,416,Romance,3,5,NO,97,172,USA,Credit Card,Spanish,89,4.3,YES,Paused,786,Smart TV,18-24,Afternoon
5306,Sandra,09-10-2023,12-09-2024,15.99,272,Comedy,5,1,YES,735,74,Germany,Credit Card,English,90,3.8,YES,Active,1808,Tablet,25-34,Late Night
7869,Dawn,23-05-2024,12-01-2024,15.99,294,Drama,3,6,NO,709,181,Germany,Cryptocurrency,Spanish,39,3.2,YES,Expired,3091,Laptop,45-54,Evening
1699,John,13-09-2023,12-11-2024,15.99,18,Documentary,4,2,NO,882,1,France,Credit Card,Spanish,100,4.7,YES,Active,3697,Desktop,25-34,Evening
3214,Cynthia,14-07-2024,12-12-2024,15.99,409,Action,1,2,YES,131,85,Germany,Cryptocurrency,French,95,4.3,YES,Expired,4835,Laptop,18-24,Afternoon
1050,Mary,13-04-2024,29-11-2024,11.99,290,Romance,4,4,NO,305,112,USA,PayPal,Spanish,57,4.5,NO,Active,2023,Desktop,45-54,Morning
3325,Tiffany,10-10-2024,30-11-2024,15.99,102,Drama,5,3,NO,456,52,Germany,Debit Card,French,32,4.9,YES,Active,1005,Tablet,25-34,Evening
1970,Michael,21-09-2023,12-02-2024,15.99,119,Sci-Fi,2,1,YES,385,82,Australia,Cryptocurrency,English,87,3.3,NO,Expired,876,Tablet,35-44,Afternoon
6272,Caitlin,25-07-2023,18-12-2024,11.99,87,Action,3,6,YES,213,98,Canada,Debit Card,Mandarin,84,4.7,NO,Active,2089,Tablet,25-34,Afternoon
4745,Charles,07-03-2023,30-11-2024,7.99,273,Drama,5,1,YES,830,178,USA,Cryptocurrency,French,37,3.7,YES,Paused,772,Smartphone,55+,Evening
8867,Derek,06-03-2023,21-11-2024,15.99,281,Comedy,1,2,YES,601,75,France,Credit Card,German,92,4.5,NO,Cancelled,373,Smart TV,45-54,Morning
4901,Rebecca,01-12-2023,18-12-2024,7.99,115,Documentary,2,3,NO,843,153,France,PayPal,Mandarin,6,3.3,YES,Expired,3425,Tablet,25-34,Morning
9575,John,25-02-2023,13-12-2024,11.99,483,Horror,2,6,NO,386,192,Australia,PayPal,French,95,4.6,YES,Active,4422,Desktop,55+,Late Night
4471,Jordan,31-03-2024,12-11-2024,11.99,129,Drama,5,3,NO,291,37,India,Credit Card,Mandarin,51,3.8,NO,Paused,4980,Tablet,25-34,Morning
1385,Norman,10-03-2024,12-10-2024,11.99,292,Drama,4,3,NO,198,195,Canada,Credit Card,English,55,4.9,YES,Active,1367,Tablet,35-44,Late Night
4302,Lori,16-02-2023,12-10-2024,11.99,307,Horror,3,1,NO,919,175,India,Debit Card,English,22,4,YES,Expired,2728,Desktop,35-44,Late Night
4738,Katrina,11-05-2023,12-04-2024,15.99,306,Drama,5,6,YES,483,5,UK,Debit Card,Hindi,56,4.7,NO,Active,1556,Tablet,35-44,Evening
2441,Dawn,28-05-2023,14-12-2024,11.99,71,Sci-Fi,3,2,YES,645,5,Australia,PayPal,Mandarin,66,3.9,NO,Cancelled,4566,Tablet,25-34,Late Night
6546,Shannon,26-12-2023,12-08-2024,15.99,253,Sci-Fi,1,2,YES,653,53,USA,PayPal,Hindi,43,4.1,YES,Paused,2969,Laptop,35-44,Evening
5459,Eric,13-04-2024,13-12-2024,15.99,68,Horror,5,2,NO,727,5,Germany,Cryptocurrency,French,8,4.6,NO,Expired,3421,Smart TV,45-54,Late Night
7051,Amber,14-05-2023,16-12-2024,7.99,366,Drama,1,1,YES,257,46,Germany,Debit Card,French,7,4.5,YES,Active,2535,Tablet,25-34,Evening
6671,Robert,21-02-2024,12-11-2024,15.99,166,Romance,4,1,NO,208,39,Germany,PayPal,Spanish,53,5,YES,Expired,290,Smartphone,35-44,Evening
6013,Destiny,23-08-2024,12-03-2024,15.99,136,Comedy,2,4,YES,471,91,Canada,Debit Card,Mandarin,70,4.4,NO,Active,756,Tablet,25-34,Afternoon
9996,Pamela,21-07-2024,12-09-2024,7.99,358,Comedy,3,2,YES,512,153,UK,Credit Card,Hindi,70,3.3,YES,Paused,947,Smart TV,18-24,Late Night
4851,Nicole,03-10-2023,16-12-2024,15.99,399,Drama,1,2,NO,355,181,USA,Credit Card,Hindi,79,3.4,YES,Paused,2138,Desktop,45-54,Late Night
2498,Timothy,10-12-2023,12-07-2024,11.99,285,Romance,1,5,NO,634,168,USA,Cryptocurrency,German,76,3.3,YES,Expired,3151,Desktop,45-54,Afternoon
6208,Alexandra,19-07-2023,17-12-2024,7.99,424,Horror,2,3,NO,942,127,Germany,PayPal,English,95,4.8,YES,Paused,670,Smart TV,45-54,Afternoon
7171,Patricia,30-01-2024,26-11-2024,11.99,467,Action,1,3,YES,350,134,Germany,Debit Card,English,1,3.9,NO,Paused,3037,Smartphone,25-34,Afternoon
7667,Katrina,01-05-2023,17-12-2024,15.99,443,Romance,1,3,NO,326,59,Germany,PayPal,Hindi,57,3.9,NO,Active,3712,Desktop,35-44,Late Night
4912,Andrea,10-04-2023,12-01-2024,15.99,214,Sci-Fi,1,3,NO,61,148,UK,Cryptocurrency,German,95,4.1,YES,Expired,2029,Smartphone,45-54,Late Night
7975,Suzanne,10-03-2023,22-11-2024,15.99,437,Horror,2,2,YES,328,170,France,Debit Card,English,25,3.6,NO,Active,2406,Smart TV,25-34,Late Night
6804,Benjamin,02-11-2023,12-10-2024,15.99,419,Drama,2,1,NO,591,166,Australia,PayPal,German,26,3.5,YES,Cancelled,3264,Desktop,55+,Late Night
3877,Shannon,15-07-2024,24-11-2024,11.99,129,Action,2,5,NO,527,153,Australia,PayPal,German,0,4.6,NO,Expired,1135,Tablet,25-34,Late Night
8768,Stephen,11-09-2024,12-01-2024,15.99,75,Sci-Fi,5,1,YES,115,122,Australia,Debit Card,Hindi,86,3.5,NO,Paused,3761,Tablet,25-34,Evening
1420,Courtney,10-03-2024,12-05-2024,7.99,346,Documentary,5,5,YES,732,144,France,PayPal,French,73,4.9,NO,Expired,3633,Tablet,55+,Late Night
2306,Daniel,05-11-2023,12-01-2024,11.99,480,Horror,4,6,YES,509,12,Canada,Credit Card,English,43,3.1,NO,Expired,3308,Smartphone,25-34,Evening
2079,Janet,25-06-2024,12-02-2024,11.99,188,Horror,2,2,YES,655,16,USA,PayPal,English,50,3.3,YES,Expired,1311,Laptop,35-44,Late Night
3554,Phyllis,28-02-2024,12-04-2024,7.99,420,Drama,4,1,NO,399,45,USA,Debit Card,French,52,4,NO,Active,4333,Desktop,25-34,Morning
7616,Amanda,06-10-2023,12-11-2024,15.99,204,Horror,3,5,NO,597,118,Germany,Debit Card,English,60,3.1,YES,Expired,4575,Smartphone,35-44,Evening
5650,Timothy,24-08-2023,12-08-2024,15.99,355,Horror,1,1,YES,358,173,Canada,Cryptocurrency,Hindi,60,4.8,NO,Cancelled,2448,Desktop,18-24,Afternoon
